,Rbin,mean,v,npt
2230,97500,1061.703125,1.10,7.0
2231,97800,911.3537946428571,1.10,7.0
2232,98300,941.4176136363636,1.10,11.0
2233,99200,598.87421875,1.10,10.0
2234,97900,832.4866071428571,1.10,7.0
2235,98800,1167.1497395833333,1.10,6.0
2236,100300,614.015625,1.10,5.0
2237,100000,843.5807291666666,1.10,6.0
2238,99600,1030.470703125,1.10,8.0
2239,99300,302.1145833333333,1.10,6.0
2240,97400,1854.0546875,1.10,8.0
2241,100100,874.1439732142857,1.10,7.0
2242,99800,1376.833984375,1.10,8.0
2243,101500,1001.5651041666666,1.10,9.0
2244,101400,1367.987215909091,1.10,11.0
2245,100600,481.10520833333334,1.10,15.0
2246,101600,611.1831597222222,1.10,9.0
2247,101300,1947.44140625,1.10,10.0
2248,102400,442.921875,1.10,15.0
2249,102600,645.8723958333334,1.10,12.0
2250,102500,1039.5854779411766,1.10,17.0
2251,101700,1052.953125,1.10,12.0
2252,103900,364.1451822916667,1.10,12.0
2253,103000,1189.4638157894738,1.10,19.0
2254,104200,224.871875,1.10,15.0
2255,105200,442.1458333333333,1.10,24.0
2256,105500,43.75,1.10,12.0
2257,104100,1088.5924479166667,1.10,18.0
2258,104400,488.7421875,1.10,11.0
2259,103300,594.7337740384615,1.10,13.0
2260,104600,776.453125,1.10,15.0
2261,105000,773.2338541666667,1.10,15.0
2262,102700,350.05357142857144,1.10,14.0
2263,106000,512.2229166666667,1.10,15.0
2264,101900,846.3425480769231,1.10,13.0
2265,106800,618.2734375,1.10,21.0
2266,105900,414.2431640625,1.10,24.0
2267,104700,13.409950657894736,1.10,19.0
2268,103200,824.4236111111111,1.10,18.0
2269,105100,4.324573863636363,1.10,11.0
2270,103500,308.2746394230769,1.10,13.0
2271,105800,687.5234375,1.10,13.0
2272,104500,1069.633731617647,1.10,17.0
2273,105700,928.4545036764706,1.10,17.0
2274,106200,730.3427083333333,1.10,30.0
2275,105400,333.79921875,1.10,20.0
2276,107300,279.1439144736842,1.10,19.0
2277,104900,859.708984375,1.10,16.0
2278,106300,804.75048828125,1.10,16.0
2279,106900,178.85971467391303,1.10,23.0
2280,107200,398.8167067307692,1.10,26.0
2281,105300,72.88465073529412,1.10,17.0
2282,108100,675.0390625,1.10,15.0
2283,108000,158.33314732142858,1.10,28.0
2284,107400,1054.9881465517242,1.10,29.0
2285,106500,220.2271875,1.10,25.0
2286,106400,611.905625,1.10,25.0
2287,106700,621.2038352272727,1.10,22.0
2288,106600,397.9431423611111,1.10,18.0
2289,107100,788.125,1.10,13.0
2290,107500,684.3211206896551,1.10,29.0
2291,108300,53.189236111111114,1.10,27.0
2292,109100,73.00200892857143,1.10,35.0
2293,108900,191.04441964285715,1.10,35.0
2294,107900,390.9308449074074,1.10,27.0
2295,107800,577.528515625,1.10,20.0
2296,108700,712.7719350961538,1.10,26.0
2297,107600,982.9182942708334,1.10,24.0
2298,107700,640.1019736842105,1.10,19.0
2299,109300,528.5930397727273,1.10,33.0
2300,109200,-186.49544270833334,1.10,24.0
2301,109600,371.76375,1.10,25.0
2302,110100,387.4873991935484,1.10,31.0
2303,108500,-8.739470108695652,1.10,23.0
2304,107000,346.4739583333333,1.10,21.0
2305,110300,176.43005087209303,1.10,43.0
2306,108600,565.92375,1.10,25.0
2307,110600,189.64244791666667,1.10,30.0
2308,109800,966.9256552419355,1.10,31.0
2309,110200,336.81594669117646,1.10,34.0
2310,108800,614.8346354166666,1.10,30.0
2311,112100,68.26510416666666,1.10,30.0
2312,110700,-4.5668174342105265,1.10,38.0
2313,111100,157.57849702380952,1.10,42.0
2314,111300,544.7581449468086,1.10,47.0
2315,110400,522.1087740384615,1.10,39.0
2316,111200,208.55208333333334,1.10,48.0
2317,111500,810.3097278225806,1.10,31.0
2318,111800,550.5650275735294,1.10,34.0
2319,110900,423.51747532894734,1.10,38.0
2320,111700,210.87787828947367,1.10,38.0
2321,114300,430.8156550480769,1.10,52.0
2322,111600,332.01280381944446,1.10,36.0
2323,112900,333.88404605263156,1.10,57.0
2324,112300,361.58702256944446,1.10,36.0
2325,109700,453.38831018518516,1.10,27.0
2326,112600,304.8168174342105,1.10,38.0
2327,112400,110.04714439655173,1.10,29.0
2328,82600,1191.84375,1.10,1.0
2329,83800,2635.15625,1.10,1.0
2330,86400,2108.890625,1.10,1.0
2331,88500,3510.5390625,1.10,1.0
2332,94200,158.4921875,1.10,1.0
2333,94400,1584.7078125,1.10,10.0
2334,95800,875.7015625,1.10,5.0
2335,93900,1613.4375,1.10,4.0
2336,96500,702.8828125,1.10,4.0
2337,93800,922.9765625,1.10,1.0
2338,94700,3147.34375,1.10,3.0
2339,96300,1146.9875,1.10,5.0
2340,97000,1446.4921875,1.10,3.0
2341,98000,138.26302083333334,1.10,6.0
2342,98400,354.2473958333333,1.10,9.0
2343,97700,1878.68125,1.10,5.0
2344,102300,725.1376201923077,1.10,13.0
2345,101200,-444.6123046875,1.10,8.0
2346,98500,683.61484375,1.10,10.0
2347,98600,1500.0546875,1.10,8.0
2348,99100,821.603125,1.10,5.0
2349,99900,256.07142857142856,1.10,7.0
2350,99500,929.2431640625,1.10,8.0
2351,103600,683.2591145833334,1.10,12.0
2352,100500,609.81328125,1.10,10.0
2353,98900,1720.7455357142858,1.10,7.0
2354,104300,491.6953125,1.10,20.0
2355,102200,372.5733173076923,1.10,13.0
2356,100400,1923.8359375,1.10,5.0
2357,102100,1365.6223958333333,1.10,12.0
2358,105600,730.18603515625,1.10,16.0
2359,103800,588.5716911764706,1.10,17.0
2360,110500,162.27570564516128,1.10,31.0
2361,108400,65.71458333333334,1.10,30.0
2362,108200,781.5159143518518,1.10,27.0
2363,112800,300.05026533018867,1.10,53.0
2364,110800,-5.029592803030303,1.10,33.0
2365,112000,218.61892361111111,1.10,36.0
2366,109900,301.5288254310345,1.10,29.0
2367,110000,299.5950520833333,1.10,30.0
2368,111900,418.2230282738095,1.10,42.0
2369,112700,142.89318647540983,1.10,61.0
2370,111000,762.2660256410256,1.10,39.0
2371,112200,903.6821732954545,1.10,44.0
2372,111400,378.3008868243243,1.10,37.0
2373,113200,44.279947916666664,1.10,36.0
2374,112500,365.6116365131579,1.10,38.0
2375,114900,404.3954221491228,1.10,57.0
2376,113400,206.73063858695653,1.10,46.0
2377,113300,570.9341755319149,1.10,47.0
2378,113500,-105.11283052884616,1.10,52.0
2379,83200,3971.625,1.10,1.0
2380,87200,4737.37109375,1.10,2.0
2381,90800,1826.8229166666667,1.10,3.0
2382,97600,1119.3046875,1.10,3.0
2383,98200,782.4546875,1.10,5.0
2384,99000,2307.084375,1.10,10.0
2385,101000,614.7717013888889,1.10,9.0
2386,100800,680.6754261363636,1.10,11.0
2387,109400,898.4391741071429,1.10,28.0
2388,117400,98.91776315789474,1.10,57.0
2389,109500,178.44154094827587,1.10,29.0
2390,113600,388.7094840116279,1.10,43.0
2391,114000,468.89701704545456,1.10,44.0
2392,115400,269.9091021825397,1.10,63.0
2393,113700,545.8528891509434,1.10,53.0
2394,114500,-194.06617647058823,1.10,51.0
2395,114600,190.04931640625,1.10,64.0
2396,114800,268.18723958333334,1.10,60.0
2397,115700,428.6969774590164,1.10,61.0
2398,115800,176.40364583333334,1.10,57.0
2399,116600,323.13555743243245,1.10,74.0
2400,115200,17.90580357142857,1.10,70.0
2401,118300,13.386333626760564,1.10,71.0
2402,116500,335.615536971831,1.10,71.0
2403,117100,485.5037411971831,1.10,71.0
2404,115100,388.9649697580645,1.10,62.0
2405,114400,411.0885027985075,1.10,67.0
2406,113900,270.08265625,1.10,50.0
2407,116000,260.48233695652175,1.10,69.0
2408,115300,564.2399739583333,1.10,60.0
2409,115000,172.72400568181817,1.10,55.0
2410,116200,190.91310096153848,1.10,65.0
2411,116400,295.2710433467742,1.10,62.0
2412,117800,37.9116806402439,1.10,82.0
2413,122700,-209.98488898026315,1.10,76.0
2414,115600,75.92283442982456,1.10,57.0
2415,117700,329.494113869863,1.10,73.0
2416,116100,336.59942036290323,1.10,62.0
2417,122200,-152.5701844262295,1.10,61.0
2418,117200,357.8707476265823,1.10,79.0
2419,118200,-42.24303668478261,1.10,92.0
2420,119300,187.71665933098592,1.10,71.0
2421,118700,203.97769201807228,1.10,83.0
2422,118800,351.18422379032256,1.10,93.0
2423,117900,11.142306170886076,1.10,79.0
2424,116700,464.81091101694915,1.10,59.0
2425,120000,212.04650648584905,1.10,106.0
2426,117300,161.8128083881579,1.10,76.0
2427,120600,137.6345274390244,1.10,82.0
2428,116800,239.4137658227848,1.10,79.0
2429,118400,246.16194058641975,1.10,81.0
2430,117600,167.17279905913978,1.10,93.0
2431,119000,9.825556506849315,1.10,73.0
2432,118000,185.1705545774648,1.10,71.0
2433,118100,608.0204409246576,1.10,73.0
2434,117000,89.8359375,1.10,62.0
2435,120200,57.00199652777778,1.10,90.0
2436,119400,58.00472608024691,1.10,81.0
2437,119900,-19.59345332278481,1.10,79.0
2438,119800,779.0827105978261,1.10,92.0
2439,119500,256.90225694444445,1.10,90.0
2440,121100,-36.723753511235955,1.10,89.0
2441,122800,185.27377232142857,1.10,70.0
2442,121300,-31.495220588235295,1.10,85.0
2443,120700,-84.94877577319588,1.10,97.0
2444,120500,-123.08305921052632,1.10,95.0
2445,121700,129.65415592783506,1.10,97.0
2446,119100,496.20616319444446,1.10,90.0
2447,123300,217.05783420138889,1.10,72.0
2448,122100,-331.9248161764706,1.10,85.0
2449,120400,-86.29105718085107,1.10,94.0
2450,120300,-93.70455411585365,1.10,82.0
2451,121500,324.3528225806452,1.10,62.0
2452,121900,-8.410204475308642,1.10,81.0
2453,123200,-219.15965221774192,1.10,62.0
2454,122900,-225.29904513888889,1.10,54.0
2455,121400,-357.92551369863014,1.10,73.0
2456,122400,14.223793512658228,1.10,79.0
2457,121200,274.6942307692308,1.10,65.0
2458,121800,-224.1393531976744,1.10,86.0
2459,118600,338.7308148734177,1.10,79.0
2460,88000,5461.40625,1.10,1.0
2461,95900,1849.630859375,1.10,4.0
2462,103100,753.58828125,1.10,10.0
2463,101800,1424.4375,1.10,6.0
2464,102900,511.7998046875,1.10,8.0
2465,102000,260.175,1.10,10.0
2466,103700,235.66826923076923,1.10,13.0
2467,113100,338.0225074404762,1.10,42.0
2468,113800,439.155859375,1.10,40.0
2469,113000,475.2397203947368,1.10,57.0
2470,114100,98.16586538461539,1.10,52.0
2471,115500,205.91455078125,1.10,64.0
2472,117500,61.99171112804878,1.10,82.0
2473,118900,407.4110957278481,1.10,79.0
2474,119200,-25.970256024096386,1.10,83.0
2475,120900,-49.53563456632653,1.10,98.0
2476,118500,236.90636837121212,1.10,66.0
2477,119700,368.64018110795456,1.10,88.0
2478,120100,15.738779920212766,1.10,94.0
2479,123800,-162.33253528225808,1.10,62.0
2480,124000,-254.77072010869566,1.10,69.0
2481,119600,126.73585838607595,1.10,79.0
2482,120800,86.72596807065217,1.10,92.0
2483,123500,154.41560132575756,1.10,66.0
2484,123600,360.7093050373134,1.10,67.0
2485,121000,-88.53023897058823,1.10,85.0
2486,122000,213.8102384868421,1.10,76.0
2487,90900,5902.9765625,1.10,3.0
2488,96400,1833.5890625,1.10,5.0
2489,100900,1067.6427556818182,1.10,11.0
2490,115900,283.3777173913044,1.10,69.0
2491,123000,-282.0977128623188,1.10,69.0
2492,123900,67.45789930555556,1.10,54.0
2493,122300,-277.73115234375,1.10,80.0
2494,121600,79.79997859589041,1.10,73.0
2495,123100,-44.66893115942029,1.10,69.0
2496,127000,-377.8314732142857,1.10,42.0
2497,125300,-211.52045454545456,1.10,55.0
2498,122500,-116.74614448051948,1.10,77.0
2499,122600,-113.39174107142857,1.10,70.0
2500,124400,76.8655493951613,1.10,62.0
2501,124700,-304.5670230263158,1.10,57.0
2502,126700,127.09271816037736,1.10,53.0
2503,124300,-46.32723214285714,1.10,70.0
2504,124100,-223.24474897540983,1.10,61.0
2505,127100,229.4859375,1.10,50.0
2506,126400,-123.37760416666667,1.10,39.0
2507,126300,-398.52244543650795,1.10,63.0
2508,125900,250.11731991525423,1.10,59.0
2509,126800,-408.53444602272725,1.10,44.0
2510,127300,112.95653409090909,1.10,55.0
2511,127900,-355.34555288461536,1.10,39.0
2512,126500,-308.86376953125,1.10,48.0
2513,126000,-44.863198138297875,1.10,47.0
2514,129000,-642.3956801470588,1.10,34.0
2515,126100,-353.57004766949154,1.10,59.0
2516,126900,378.8329326923077,1.10,39.0
2517,129500,-609.7996323529412,1.10,34.0
2518,125700,95.90509733606558,1.10,61.0
2519,128900,-1044.8724888392858,1.10,28.0
2520,125000,270.8331330128205,1.10,39.0
2521,128200,33.93146306818182,1.10,44.0
2522,128400,72.93349847560975,1.10,41.0
2523,126200,-401.66455078125,1.10,48.0
2524,128100,-18.43656994047619,1.10,42.0
2525,127200,257.2552649456522,1.10,46.0
2526,127500,-45.48154920212766,1.10,47.0
2527,131000,-523.0628125,1.10,25.0
2528,132400,-477.321875,1.10,15.0
2529,127800,-44.696986607142854,1.10,56.0
2530,127700,201.35210755813952,1.10,43.0
2531,131600,-449.42621527777777,1.10,18.0
2532,128500,101.2703125,1.10,45.0
2533,127400,-58.64977678571429,1.10,35.0
2534,129100,-718.1064453125,1.10,32.0
2535,128800,-594.5911458333334,1.10,27.0
2536,128700,177.66276041666666,1.10,30.0
2537,129400,-552.9134375,1.10,25.0
2538,131300,-103.78071120689656,1.10,29.0
2539,130000,522.59375,1.10,16.0
2540,131400,-670.60546875,1.10,26.0
2541,129800,-417.6240234375,1.10,24.0
2542,132700,168.72135416666666,1.10,18.0
2543,131200,338.722265625,1.10,20.0
2544,130200,-614.3173828125,1.10,24.0
2545,131100,-208.71705163043478,1.10,23.0
2546,129300,-1002.8243885869565,1.10,23.0
2547,131500,-404.302734375,1.10,20.0
2548,132000,-193.97321428571428,1.10,14.0
2549,129700,-414.90775240384613,1.10,26.0
2550,126600,54.85133272058823,1.10,34.0
2551,129900,-812.3696120689655,1.10,29.0
2552,92400,1132.046875,1.10,1.0
2553,93600,2199.28125,1.10,4.0
2554,100200,1735.74296875,1.10,10.0
2555,101100,1571.4262152777778,1.10,9.0
2556,116900,246.49086972891567,1.10,83.0
2557,124200,-176.46744791666666,1.10,66.0
2558,124600,-175.41452205882354,1.10,68.0
2559,124800,223.0078125,1.10,57.0
2560,123700,-299.328125,1.10,60.0
2561,123400,-75.58297821969697,1.10,66.0
2562,125800,69.28332270408163,1.10,49.0
2563,125400,-452.03316326530614,1.10,49.0
2564,124500,-29.77973090277778,1.10,72.0
2565,127600,-627.0334109042553,1.10,47.0
2566,125600,100.84283854166667,1.10,60.0
2567,128300,184.3119212962963,1.10,27.0
2568,125500,-109.46373820754717,1.10,53.0
2569,130400,-563.4991319444445,1.10,18.0
2570,130900,-582.9049479166666,1.10,18.0
2571,129200,-788.4846643518518,1.10,27.0
2572,130600,-913.456886574074,1.10,27.0
2573,132600,-151.12818287037038,1.10,27.0
2574,129600,-454.0767780172414,1.10,29.0
2575,130700,473.528515625,1.10,20.0
2576,132900,-656.7526041666666,1.10,18.0
2577,131700,112.91032608695652,1.10,23.0
2578,130500,158.3533380681818,1.10,22.0
2579,132200,-402.5963541666667,1.10,12.0
2580,91800,3162.3671875,1.10,1.0
2581,104800,1261.1541193181818,1.10,11.0
2582,114700,173.9657738095238,1.10,42.0
2583,114200,595.1609700520834,1.10,48.0
2584,116300,380.80623070987656,1.10,81.0
2585,87500,4716.73046875,1.10,2.0
2586,91200,3852.6302083333335,1.10,3.0
2587,93200,2972.6875,1.10,3.0
2588,103400,661.0845170454545,1.10,11.0
2589,91300,4135.6328125,1.10,1.0
2590,106100,1015.673828125,1.10,12.0
2591,94300,1715.634765625,1.10,4.0
2592,99400,205.1890625,1.10,5.0
2593,98100,1176.8550347222222,1.10,9.0
2594,104000,856.1413352272727,1.10,11.0
2595,96800,2693.61328125,1.10,4.0
2596,109000,447.4761904761905,1.10,21.0
2597,125200,14.593485169491526,1.10,59.0
2598,125100,-240.78236607142858,1.10,63.0
2599,91500,2775.1875,1.10,1.0
2600,102800,687.4765625,1.10,12.0
2601,93100,2630.2578125,1.10,2.0
2602,96900,2107.6015625,1.10,1.0
2603,124900,-29.224759615384617,1.10,52.0
2604,92700,2830.2083333333335,1.10,3.0
2605,128000,-535.3699776785714,1.10,42.0
2606,128600,-567.163105867347,1.10,49.0
2607,94900,1672.48046875,1.10,4.0
2608,88900,4028.6067708333335,1.10,3.0
2609,96700,1526.3953125,1.10,5.0
2610,98700,1591.634765625,1.10,4.0
2611,100700,584.696875,1.10,5.0
2612,86700,5929.2109375,1.10,1.0
2613,92600,5434.92578125,1.10,2.0
2614,130100,527.6242897727273,1.10,22.0
2615,90300,3248.46875,1.10,2.0
2616,92800,2642.62109375,1.10,2.0
2617,95600,2454.8671875,1.10,2.0
2618,96100,498.75,1.10,2.0
2619,94000,1460.115234375,1.10,4.0
2620,99700,1548.6640625,1.10,7.0
2621,92500,2717.46484375,1.10,2.0
2622,95300,1295.7395833333333,1.10,3.0
2623,95100,1712.3046875,1.10,3.0
2624,95200,2312.71484375,1.10,4.0
2625,87000,1908.890625,1.10,1.0
2626,91400,2127.33984375,1.10,2.0
2627,97100,2262.41875,1.10,5.0
2628,87900,4285.921875,1.10,1.0
2629,92200,1524.65625,1.10,2.0
2630,93700,2431.046875,1.10,3.0
2631,94600,2191.984375,1.10,3.0
2632,97300,1974.681919642857,1.10,7.0
2633,86900,7644.5,1.10,1.0
2634,94500,4635.2109375,1.10,1.0
2635,89300,2395.03125,1.10,1.0
2636,91700,4421.2578125,1.10,1.0
2637,92300,1460.46875,1.10,4.0
2638,83600,6258.7890625,1.10,1.0
2639,89900,3208.8359375,1.10,3.0
2640,90700,1391.6328125,1.10,1.0
2641,90100,5745.533854166667,1.10,3.0
2642,83100,6848.4921875,1.10,1.0
2643,90000,119.8515625,1.10,1.0
2644,90400,5704.96875,1.10,1.0
2645,130800,-798.4969951923077,1.10,26.0
2646,87600,4029.8984375,1.10,1.0
2647,91600,4287.234375,1.10,1.0
2648,130300,-1119.161221590909,1.10,22.0
2649,81700,6487.484375,1.10,1.0
2650,88200,3187.421875,1.10,1.0
2651,94100,1705.484375,1.10,1.0
2652,131800,-482.38046875,1.10,10.0
2653,132300,-414.2490985576923,1.10,26.0
2654,134100,-507.9192708333333,1.10,12.0
2655,133200,140.25625,1.10,15.0
2656,132800,264.7240953947368,1.10,19.0
2657,133700,-44.557291666666664,1.10,15.0
2658,134600,-185.00948660714286,1.10,14.0
2659,135000,230.89756944444446,1.10,9.0
2660,134800,-33.892361111111114,1.10,9.0
2661,134400,-43.645833333333336,1.10,15.0
2662,132500,-207.8583984375,1.10,8.0
2663,133500,-200.16741071428572,1.10,14.0
2664,135300,-372.4015625,1.10,10.0
2665,134900,-151.58203125,1.10,8.0
2666,134200,-452.3170955882353,1.10,17.0
2667,134300,-999.0092329545455,1.10,11.0
2668,134500,-932.25390625,1.10,16.0
2669,135200,1104.5572916666667,1.10,6.0
2670,133800,483.6645833333333,1.10,15.0
2671,132100,597.1580882352941,1.10,17.0
2672,133000,204.34114583333334,1.10,12.0
2673,133100,-588.975,1.10,15.0
2674,131900,-211.69427083333332,1.10,15.0
2675,133600,-687.2080965909091,1.10,11.0
2676,133300,-332.7391826923077,1.10,13.0
2677,134000,-101.4541015625,1.10,16.0
2678,134700,-1298.565625,1.10,10.0
2679,136100,41.90625,1.10,5.0
2680,87400,3060.703125,1.10,1.0
2681,90500,-307.0546875,1.10,1.0
2682,133900,209.47829861111111,1.10,9.0
2683,135100,-658.1328125,1.10,12.0
2684,133400,142.35026041666666,1.10,12.0
2685,93300,4511.703125,1.10,1.0
2686,135600,-694.880859375,1.10,8.0
2687,136400,-676.9559659090909,1.10,11.0
2688,135400,56.58506944444444,1.10,9.0
2689,135900,-466.73660714285717,1.10,7.0
2690,137700,-2336.2,1.10,5.0
2691,136700,-1267.321875,1.10,10.0
2692,135700,232.6015625,1.10,6.0
2693,136500,-489.5980113636364,1.10,11.0
2694,135800,171.169921875,1.10,8.0
2695,136800,-1395.8392857142858,1.10,7.0
2696,135500,-539.3229166666666,1.10,6.0
2697,136200,-63.798828125,1.10,8.0
2698,137400,-1324.784375,1.10,5.0
2699,137600,-210.90364583333334,1.10,6.0
2700,137100,-331.09375,1.10,4.0
2701,136000,-206.17857142857142,1.10,7.0
2702,136600,-1808.25,1.10,5.0
2703,137300,-915.21875,1.10,10.0
2704,137900,-2998.515625,1.10,3.0
2705,137500,-1084.0,1.10,3.0
2706,136900,-1060.296875,1.10,4.0
2707,136300,-2352.1822916666665,1.10,3.0
2708,138100,-2349.1875,1.10,3.0
2709,137000,-989.859375,1.10,1.0
2710,138200,-1950.5677083333333,1.10,3.0
2711,138500,-3086.62890625,1.10,4.0
2712,137800,-80.7265625,1.10,2.0
2713,139700,-1339.828125,1.10,1.0
2714,138400,-1078.15625,1.10,1.0
2715,138300,-4013.859375,1.10,1.0
2716,139400,-3828.3125,1.10,1.0
2717,138800,-1353.65625,1.10,1.0
2718,139100,-5098.171875,1.10,1.0
2719,139300,-1971.265625,1.10,1.0
2720,137200,-1756.375,1.10,1.0
2721,138600,-1760.5625,1.10,1.0
2722,81000,1183.09375,1.15,1.0
2723,82200,1740.8203125,1.15,1.0
2724,83900,2757.4296875,1.15,1.0
2725,86700,3086.01953125,1.15,2.0
2726,89300,-1000.65625,1.15,1.0
2727,88300,1262.99609375,1.15,2.0
2728,90600,2739.4479166666665,1.15,3.0
2729,90200,2044.3046875,1.15,2.0
2730,92000,3172.6171875,1.15,3.0
2731,91000,-1363.3203125,1.15,1.0
2732,89700,1701.859375,1.15,1.0
2733,91400,792.0625,1.15,1.0
2734,92200,5191.6953125,1.15,3.0
2735,94000,1686.521875,1.15,5.0
2736,95900,-1494.91796875,1.15,2.0
2737,92600,832.875,1.15,1.0
2738,93400,2163.134765625,1.15,4.0
2739,92800,1547.96875,1.15,1.0
2740,94300,2054.9609375,1.15,3.0
2741,92900,2205.953125,1.15,2.0
2742,93300,775.857421875,1.15,4.0
2743,94900,1601.859375,1.15,3.0
2744,94600,2301.0885416666665,1.15,3.0
2745,94200,2804.47265625,1.15,2.0
2746,96900,1486.0953125,1.15,5.0
2747,98600,1233.0921875,1.15,5.0
2748,97800,168.4296875,1.15,4.0
2749,96600,3332.33984375,1.15,2.0
2750,99700,1381.51171875,1.15,6.0
2751,97400,1962.5559895833333,1.15,6.0
2752,97500,2310.0572916666665,1.15,3.0
2753,97600,584.33984375,1.15,2.0
2754,99500,1631.0546875,1.15,4.0
2755,99900,589.15625,1.15,2.0
2756,99400,2002.7994791666667,1.15,3.0
2757,98900,2607.24609375,1.15,2.0
2758,101300,1885.0234375,1.15,4.0
2759,100000,1001.7140625,1.15,5.0
2760,101600,1535.5669642857142,1.15,7.0
2761,100200,523.7565104166666,1.15,6.0
2762,102500,1692.1417410714287,1.15,7.0
2763,101900,1426.778125,1.15,10.0
2764,100600,-27.890625,1.15,3.0
2765,100700,1173.7578125,1.15,3.0
2766,102600,1624.618923611111,1.15,9.0
2767,101800,1009.3854166666666,1.15,6.0
2768,104200,2178.90625,1.15,4.0
2769,103500,510.8046875,1.15,11.0
2770,101500,1752.7283653846155,1.15,13.0
2771,100900,-314.59375,1.15,2.0
2772,103900,823.583984375,1.15,12.0
2773,104500,322.50284090909093,1.15,11.0
2774,101700,1695.9910714285713,1.15,7.0
2775,104600,644.7586805555555,1.15,9.0
2776,104700,809.6550480769231,1.15,13.0
2777,103100,1716.0859375,1.15,6.0
2778,106200,638.9966517857143,1.15,7.0
2779,106300,937.9229910714286,1.15,7.0
2780,104900,1324.35703125,1.15,10.0
2781,105500,838.07421875,1.15,4.0
2782,105700,912.05078125,1.15,8.0
2783,105000,861.4467329545455,1.15,11.0
