,Rbin,std,v_index,npt,v
613,95100,1146.434540682049,1,74.0,0.80
614,94900,1110.385327935407,1,67.0,0.80
615,97100,1278.1368928422432,1,94.0,0.80
616,96900,1242.7432150074783,1,95.0,0.80
617,96700,1297.9969826676302,1,86.0,0.80
618,97400,1272.1897729586753,1,106.0,0.80
619,95600,1229.005635342805,1,83.0,0.80
620,98300,1136.67169371107,1,128.0,0.80
621,97500,1321.9052743031127,1,102.0,0.80
622,96400,1271.0571700128608,1,85.0,0.80
623,98200,1051.1254670612302,1,86.0,0.80
624,95900,1260.572816470462,1,81.0,0.80
625,97000,1310.5256218124352,1,107.0,0.80
626,97200,1421.6184489302,1,99.0,0.80
627,98600,1303.4208312043593,1,117.0,0.80
628,98400,1311.5355023638322,1,108.0,0.80
629,98800,1501.1647824716813,1,91.0,0.80
630,98000,1225.7871946896864,1,95.0,0.80
631,97600,1261.9603655030387,1,114.0,0.80
632,96200,1147.6051723504063,1,102.0,0.80
633,99000,1274.88948779406,1,97.0,0.80
634,100500,1152.588370078155,1,100.0,0.80
635,98900,1135.9070164026928,1,116.0,0.80
636,96300,1193.6279946034247,1,111.0,0.80
637,97900,1188.644433256641,1,104.0,0.80
638,96500,1276.0451392477264,1,77.0,0.80
639,99500,1303.7968971193527,1,88.0,0.80
640,97700,1074.1794646233448,1,99.0,0.80
641,98500,1484.6369532723734,1,105.0,0.80
642,98700,1132.1145623558282,1,113.0,0.80
643,98100,1313.2647185981407,1,102.0,0.80
644,100000,1220.3472986078614,1,88.0,0.80
645,99600,1323.9841692957136,1,98.0,0.80
646,99800,1168.451371989659,1,115.0,0.80
647,99100,1407.6220974105784,1,101.0,0.80
648,99400,1385.3309656775555,1,111.0,0.80
649,99300,1301.2817713828624,1,103.0,0.80
650,100600,1272.3548071420773,1,105.0,0.80
651,99200,1157.4338930233707,1,96.0,0.80
652,97800,1312.019101011521,1,110.0,0.80
653,101300,1253.3071705067287,1,105.0,0.80
654,100700,1289.2074347470184,1,92.0,0.80
655,99900,1261.2605303919554,1,89.0,0.80
656,86100,1170.999557577271,1,10.0,0.80
657,87900,1506.6080557967064,1,27.0,0.80
658,89100,1404.234292205689,1,25.0,0.80
659,92100,1378.4462331237953,1,40.0,0.80
660,94200,1171.8361378420157,1,63.0,0.80
661,95800,1192.7576365606287,1,90.0,0.80
662,95500,1416.5336468925796,1,81.0,0.80
663,96100,1315.1977461173253,1,84.0,0.80
664,97300,1202.9183257115967,1,100.0,0.80
665,101400,1483.9496040556946,1,103.0,0.80
666,100100,1391.9764156636006,1,95.0,0.80
667,101900,1515.6925723939203,1,96.0,0.80
668,100200,1187.7553025679608,1,93.0,0.80
669,100300,1244.5130506043563,1,127.0,0.80
670,100900,1180.6091360576402,1,91.0,0.80
671,100400,1187.2918660985172,1,95.0,0.80
672,99700,1134.2230346341862,1,126.0,0.80
673,101500,1405.6515888214767,1,97.0,0.80
674,101700,1286.4623597061432,1,90.0,0.80
675,101600,1324.1597618873147,1,85.0,0.80
676,102000,1129.6251962714482,1,74.0,0.80
677,102500,1300.2431163792758,1,99.0,0.80
678,102700,1374.7972745545558,1,96.0,0.80
679,101800,1334.6982465078333,1,76.0,0.80
680,106000,1345.464924722315,1,52.0,0.80
681,102100,1213.2323710998849,1,86.0,0.80
682,102400,1391.659688611128,1,76.0,0.80
683,101000,1367.8547242331613,1,95.0,0.80
684,101200,1332.7206829371817,1,94.0,0.80
685,96000,1304.7041163741717,1,73.0,0.80
686,101100,1357.1989453107158,1,99.0,0.80
687,100800,1445.860266294096,1,110.0,0.80
688,102900,1211.2507929621227,1,97.0,0.80
689,103400,1565.0296187106378,1,91.0,0.80
690,102200,1185.4747828049792,1,97.0,0.80
691,103000,1405.120495493578,1,72.0,0.80
692,103800,1267.5691017867377,1,67.0,0.80
693,105100,1234.8965400317888,1,63.0,0.80
694,103300,1347.3631434300282,1,93.0,0.80
695,102800,1266.4125776009691,1,80.0,0.80
696,104300,1214.82965413931,1,79.0,0.80
697,105800,1216.9637506257131,1,58.0,0.80
698,103600,1355.319148785229,1,90.0,0.80
699,104100,1281.8887642978436,1,64.0,0.80
700,104400,1455.392292758474,1,60.0,0.80
701,104700,1191.986717273417,1,72.0,0.80
702,104600,1377.8418998151685,1,73.0,0.80
703,105700,1358.2802663456512,1,45.0,0.80
704,105300,1376.6650975232312,1,66.0,0.80
705,106100,1476.3325629063197,1,48.0,0.80
706,105200,1150.2240617743155,1,69.0,0.80
707,109300,1806.4379659279687,1,15.0,0.80
708,104800,1539.838584284948,1,77.0,0.80
709,103100,1641.0065760562075,1,73.0,0.80
710,104500,1223.2786118478164,1,67.0,0.80
711,105000,1187.9794834743896,1,68.0,0.80
712,107200,1437.1368324210666,1,42.0,0.80
713,104200,1214.349243555213,1,67.0,0.80
714,105900,1402.0761929107825,1,47.0,0.80
715,108000,1303.5779700165056,1,26.0,0.80
716,107100,1363.2422372505928,1,34.0,0.80
717,106200,1337.9849436248758,1,46.0,0.80
718,103900,1392.2219137373627,1,73.0,0.80
719,105500,1311.5237638283513,1,54.0,0.80
720,103700,1416.5730427555484,1,67.0,0.80
721,105600,1414.6131065592447,1,60.0,0.80
722,106300,1269.6710579941164,1,48.0,0.80
723,106800,1251.9385930989015,1,37.0,0.80
724,104000,1437.3376541125035,1,75.0,0.80
725,104900,1309.8015944554668,1,70.0,0.80
726,106400,1218.093119938081,1,38.0,0.80
727,106600,1326.8907259654438,1,38.0,0.80
728,106900,1198.8383008504172,1,45.0,0.80
729,106500,1327.1038166646044,1,56.0,0.80
730,88400,1346.0294225557261,1,25.0,0.80
731,103200,1348.2013955791424,1,81.0,0.80
732,103500,1115.5380254371707,1,69.0,0.80
733,105400,1333.2821784988591,1,55.0,0.80
734,109100,1613.3137337594903,1,9.0,0.80
735,108200,1268.2882047430746,1,22.0,0.80
736,77200,2366.1008238282043,1,2.0,0.80
737,96800,1324.777293422675,1,92.0,0.80
738,102300,1378.9923386000148,1,91.0,0.80
739,102600,1374.4411264300284,1,88.0,0.80
740,72500,,1,1.0,0.80
741,74300,,1,1.0,0.80
742,81200,348.57482547638455,1,3.0,0.80
743,85600,869.986974779038,1,8.0,0.80
744,86300,1572.8802242374472,1,14.0,0.80
745,86900,1171.5669407931853,1,13.0,0.80
746,87500,980.763566946838,1,16.0,0.80
747,82000,1989.6663882509663,1,5.0,0.80
748,86000,1032.18566425675,1,14.0,0.80
749,108400,1261.9397526256528,1,31.0,0.80
750,106700,1138.8940288290078,1,40.0,0.80
751,107600,1359.3652479059476,1,39.0,0.80
752,107400,1336.873945744064,1,39.0,0.80
753,108100,1751.007925146939,1,22.0,0.80
754,107700,1062.8632238068824,1,25.0,0.80
755,107500,1108.1177899185986,1,41.0,0.80
756,107900,1121.6083983272702,1,30.0,0.80
757,107300,1192.993057469866,1,28.0,0.80
758,107800,1520.9601525363212,1,26.0,0.80
759,109800,1575.9527286703772,1,10.0,0.80
760,107000,1094.4025926615027,1,26.0,0.80
761,83000,1812.324239534336,1,8.0,0.80
762,80400,776.8411831849621,1,4.0,0.80
763,76600,,1,1.0,0.80
764,109000,1298.4617236251881,1,20.0,0.80
765,75700,1495.6965703613887,1,2.0,0.80
766,76400,,1,1.0,0.80
767,108500,1200.7103053392507,1,19.0,0.80
768,75400,,1,1.0,0.80
769,79800,1577.1022385454899,1,2.0,0.80
770,108700,1054.501310258588,1,17.0,0.80
771,108900,1167.043141275628,1,14.0,0.80
772,108300,1336.166299317988,1,17.0,0.80
773,109500,1130.2183848835155,1,13.0,0.80
774,108800,907.9516613028135,1,13.0,0.80
775,108600,1487.7853209984794,1,18.0,0.80
776,109900,1308.424231876863,1,12.0,0.80
777,109200,1072.2503679916001,1,10.0,0.80
778,110100,762.2627928880889,1,6.0,0.80
779,110300,1236.046698158087,1,8.0,0.80
780,111200,3070.6855094100747,1,3.0,0.80
781,110600,1711.0034815021754,1,6.0,0.80
782,111100,1390.8004963437002,1,4.0,0.80
783,110500,513.1992841668512,1,3.0,0.80
784,111500,1287.5654653395272,1,3.0,0.80
785,110900,859.7093030272906,1,5.0,0.80
786,110000,1183.5337447218683,1,8.0,0.80
787,109600,744.3488089380943,1,7.0,0.80
788,109400,1266.34405349193,1,10.0,0.80
789,109700,469.22976604979937,1,12.0,0.80
790,111600,1278.7532286980154,1,3.0,0.80
791,110200,1185.6169358691668,1,10.0,0.80
792,112900,1127.1307245240082,1,3.0,0.80
793,110800,1663.6877429618296,1,7.0,0.80
794,110700,1441.3186799975635,1,7.0,0.80
795,111000,933.9761983464882,1,4.0,0.80
796,111300,898.5062237472531,1,2.0,0.80
797,110400,788.1262860256656,1,3.0,0.80
798,111400,752.6685066482223,1,4.0,0.80
799,112200,1210.3454239126781,1,3.0,0.80
800,112600,1418.4993157047293,1,3.0,0.80
801,112400,2860.108823106384,1,2.0,0.80
802,112300,472.6401162341988,1,2.0,0.80
803,112000,1636.8324903113037,1,3.0,0.80
804,111700,386.0897024282392,1,3.0,0.80
805,111800,1939.0821641757839,1,3.0,0.80
806,114000,,1,1.0,0.80
807,112700,1185.2808024892295,1,3.0,0.80
808,113600,1041.9389809517904,1,3.0,0.80
809,113000,277.1584729214352,1,3.0,0.80
810,113800,,1,1.0,0.80
811,112500,1497.7243268372297,1,3.0,0.80
812,113700,294.88641605268265,1,3.0,0.80
813,112800,222.83254869313882,1,2.0,0.80
814,114700,,1,1.0,0.80
815,113500,43.288193260763954,1,2.0,0.80
816,113100,1152.6724416817208,1,2.0,0.80
817,111900,657.5844302429531,1,3.0,0.80
818,113200,1573.2070565082327,1,3.0,0.80
819,113300,265.55174196591673,1,2.0,0.80
820,112100,1441.5476588833376,1,2.0,0.80
821,114100,,1,1.0,0.80
822,114200,,1,1.0,0.80
823,71000,,2,1.0,0.90
824,75300,,2,1.0,0.90
825,74800,,2,1.0,0.90
826,78200,254.96723733503057,2,2.0,0.90
827,76700,913.454903043275,2,2.0,0.90
828,78000,,2,1.0,0.90
829,78100,,2,1.0,0.90
830,81000,1607.1542767459182,2,2.0,0.90
831,78500,,2,1.0,0.90
832,78600,3129.571749455739,2,2.0,0.90
833,79700,,2,1.0,0.90
834,80000,,2,1.0,0.90
835,80800,841.6028139253478,2,3.0,0.90
836,81600,3266.631305930078,2,4.0,0.90
837,82200,1044.4427978056372,2,7.0,0.90
838,83300,1025.2748023118163,2,6.0,0.90
839,83600,1434.256932017341,2,5.0,0.90
840,82300,79.01918279759668,2,2.0,0.90
841,83700,895.9870717501044,2,4.0,0.90
842,83000,1057.9994467101067,2,4.0,0.90
843,83900,1786.512380275754,2,4.0,0.90
844,83800,1573.3545400454166,2,7.0,0.90
845,84900,1362.704944448724,2,9.0,0.90
846,84400,1262.4561203598835,2,12.0,0.90
847,84800,976.3986484791717,2,5.0,0.90
848,84300,1217.4418700872016,2,6.0,0.90
849,85900,818.1691399664846,2,8.0,0.90
850,86500,1531.2558345202228,2,9.0,0.90
851,85100,2532.6975981618116,2,8.0,0.90
852,85600,1489.3663016319322,2,7.0,0.90
853,85300,1310.1360378467555,2,6.0,0.90
854,86100,1798.8247336268544,2,13.0,0.90
855,84200,1983.8663817341508,2,5.0,0.90
856,87200,1266.7114871480287,2,10.0,0.90
857,85400,1725.4808236808976,2,7.0,0.90
858,86400,1173.5904994478642,2,6.0,0.90
859,84700,1859.4797677340139,2,4.0,0.90
860,86000,1491.633730621312,2,8.0,0.90
861,85700,1732.4243188707046,2,9.0,0.90
862,85200,1503.8928166141113,2,5.0,0.90
863,87900,1191.4265145913287,2,14.0,0.90
864,86600,1659.2901273218029,2,10.0,0.90
865,88200,1066.6224496420573,2,17.0,0.90
866,87500,938.1173799438176,2,10.0,0.90
867,86800,837.1424928944061,2,12.0,0.90
868,87100,1093.2365361158832,2,10.0,0.90
869,88000,1340.0936769194452,2,11.0,0.90
870,87800,1430.3095819164712,2,9.0,0.90
871,89100,1557.613806586446,2,18.0,0.90
872,89400,1062.3992093263585,2,21.0,0.90
873,88100,1124.668040119721,2,12.0,0.90
874,86700,1709.6584848074401,2,9.0,0.90
875,90500,1596.476667929584,2,19.0,0.90
876,86300,997.3877732110891,2,8.0,0.90
877,87400,958.9561537965749,2,7.0,0.90
878,88300,1446.3572152662814,2,11.0,0.90
879,89200,1170.9662853708403,2,17.0,0.90
880,86900,325.3617907861408,2,5.0,0.90
881,87300,644.842289133321,2,7.0,0.90
882,86200,1863.4960920318304,2,7.0,0.90
883,89500,1020.9209684550302,2,18.0,0.90
884,90100,1122.876701252348,2,15.0,0.90
885,89600,1114.7338907132591,2,19.0,0.90
886,90300,1653.0477385842748,2,17.0,0.90
887,89000,1286.5977886001074,2,16.0,0.90
888,87700,1083.0187561394243,2,15.0,0.90
889,89300,1588.068166341847,2,12.0,0.90
890,88800,1529.7938177308722,2,13.0,0.90
891,88500,1306.5498541109043,2,12.0,0.90
892,88700,1076.6152432191595,2,7.0,0.90
893,91300,1125.9347843966382,2,27.0,0.90
894,91000,1298.83585387803,2,23.0,0.90
895,91100,1097.9265934892355,2,23.0,0.90
896,89800,1060.0254822148831,2,16.0,0.90
897,90400,1355.4632887946782,2,22.0,0.90
898,91500,1382.5685519929489,2,25.0,0.90
899,90200,1316.5655210851876,2,27.0,0.90
900,91700,1314.3320693759408,2,27.0,0.90
901,89700,834.464880071808,2,12.0,0.90
902,89900,894.3725466690282,2,10.0,0.90
903,90600,1035.6897300029314,2,23.0,0.90
904,88900,994.9335908283987,2,9.0,0.90
905,90000,1507.3706273932285,2,13.0,0.90
906,91400,1341.7928290666634,2,30.0,0.90
907,93100,1282.6424169883214,2,22.0,0.90
908,92400,1238.201027387652,2,25.0,0.90
909,90800,1366.0174140148424,2,29.0,0.90
910,94600,1366.1708585805475,2,33.0,0.90
911,91200,933.7245893293136,2,29.0,0.90
912,91900,1173.4939707544615,2,22.0,0.90
913,93000,1405.2423506026316,2,23.0,0.90
914,92900,1217.496336003831,2,31.0,0.90
915,90700,892.2237230411314,2,18.0,0.90
916,92200,1145.4431656530019,2,25.0,0.90
917,92300,1336.1382243199635,2,35.0,0.90
918,92100,1691.89645395329,2,15.0,0.90
919,94700,1541.997423443794,2,42.0,0.90
920,92000,1133.4189640242437,2,24.0,0.90
921,91600,1524.108277123376,2,24.0,0.90
922,93300,1032.0729561221435,2,33.0,0.90
923,95400,1157.6366823712872,2,33.0,0.90
924,92600,1055.470417621968,2,33.0,0.90
925,93400,1043.5978855611113,2,24.0,0.90
926,93600,1311.0843751518883,2,22.0,0.90
927,93200,1102.7500812848616,2,36.0,0.90
928,92800,1174.441204706354,2,27.0,0.90
929,94300,1384.7009404521987,2,36.0,0.90
930,92700,1146.3363934159402,2,24.0,0.90
931,95900,1518.4123476252923,2,35.0,0.90
932,93900,1825.9913375404758,2,26.0,0.90
933,71900,,2,1.0,0.90
934,72500,,2,1.0,0.90
935,75500,,2,1.0,0.90
936,76000,,2,1.0,0.90
937,77600,345.92437133687827,2,2.0,0.90
938,77100,,2,1.0,0.90
939,77500,1884.1909796343882,2,2.0,0.90
940,77700,,2,1.0,0.90
941,79100,,2,1.0,0.90
942,78700,,2,1.0,0.90
943,79000,,2,1.0,0.90
944,79500,898.1722275837925,2,3.0,0.90
945,79900,1262.6932284801699,2,4.0,0.90
946,80300,1629.3584326456496,2,4.0,0.90
947,80700,3102.944759726683,2,2.0,0.90
948,80900,753.218201288605,2,3.0,0.90
949,81700,2862.257764808584,2,2.0,0.90
950,82000,1002.9815405229963,2,5.0,0.90
951,82100,744.2893643316819,2,3.0,0.90
952,82600,227.2345829298905,2,4.0,0.90
953,83200,2101.8859556204684,2,2.0,0.90
954,84100,1384.810866786893,2,8.0,0.90
955,83400,1868.6460458627323,2,4.0,0.90
956,83500,1587.462222685431,2,5.0,0.90
957,87600,1460.0721973385753,2,11.0,0.90
958,88600,1097.3264002349035,2,12.0,0.90
959,88400,1555.0797362847159,2,10.0,0.90
960,90900,1293.9590449921561,2,21.0,0.90
961,95700,1225.9064470109558,2,38.0,0.90
962,94900,1418.6226634021891,2,29.0,0.90
963,93700,1044.5479406749341,2,30.0,0.90
964,92500,1776.0265603508042,2,28.0,0.90
965,94100,1497.3497756495497,2,27.0,0.90
966,93800,1047.4302059376496,2,34.0,0.90
967,97800,1426.5021118517577,2,37.0,0.90
968,94200,1277.477619637225,2,37.0,0.90
969,93500,1546.8132964173658,2,30.0,0.90
970,94000,1368.0575825879178,2,36.0,0.90
971,94400,1005.5076692523465,2,20.0,0.90
972,95100,1069.1063064351697,2,29.0,0.90
973,95600,1477.6914667609167,2,28.0,0.90
974,95000,1304.089386597348,2,32.0,0.90
975,96400,1305.938481805545,2,48.0,0.90
976,82900,483.73853107114707,2,5.0,0.90
977,94500,1370.362850215535,2,26.0,0.90
978,96300,1347.0426096236067,2,52.0,0.90
979,94800,1264.3578594410624,2,37.0,0.90
980,96600,1407.1753057901572,2,44.0,0.90
981,97900,1415.332716131977,2,52.0,0.90
982,97700,1413.2914892169715,2,61.0,0.90
983,96200,1332.6155626995267,2,44.0,0.90
984,95800,1271.9044703665104,2,52.0,0.90
985,96900,1211.2150608507056,2,52.0,0.90
986,97100,1282.6489860681602,2,50.0,0.90
987,97300,1017.4007842407648,2,43.0,0.90
988,98600,1202.8067604946039,2,53.0,0.90
989,96800,1126.3548596978694,2,53.0,0.90
990,96500,1250.2905565336573,2,47.0,0.90
991,97000,1187.7001610184527,2,50.0,0.90
992,98100,1056.7713289719613,2,52.0,0.90
993,97500,1321.539678656443,2,48.0,0.90
994,97600,1053.5680406130189,2,55.0,0.90
995,98000,1506.4276004722087,2,47.0,0.90
996,103300,1323.610915508235,2,99.0,0.90
997,99200,1264.6447686351855,2,55.0,0.90
998,99000,1305.8786147725473,2,41.0,0.90
999,98300,1177.3498403615804,2,49.0,0.90
1000,99700,1415.1742082339467,2,56.0,0.90
1001,99500,1404.2298207203753,2,67.0,0.90
1002,100700,1255.1205745795933,2,83.0,0.90
1003,100600,1249.5283847992096,2,69.0,0.90
1004,102400,1431.4411720267688,2,88.0,0.90
1005,103100,1435.2244096622564,2,93.0,0.90
1006,100400,1219.306941898979,2,70.0,0.90
1007,100900,1337.9944210463211,2,73.0,0.90
1008,99800,1379.7977418675869,2,72.0,0.90
1009,100000,1160.2572836135614,2,59.0,0.90
1010,101600,1543.2876141220904,2,85.0,0.90
1011,100800,1302.2787135573076,2,67.0,0.90
1012,99600,1454.374810163754,2,65.0,0.90
1013,101200,1255.6330717112983,2,72.0,0.90
1014,99100,1457.5997255799587,2,64.0,0.90
1015,100300,1453.6190984966065,2,56.0,0.90
1016,101700,1262.2485791025824,2,69.0,0.90
1017,100200,1250.151662050432,2,56.0,0.90
1018,104600,1393.6403184015319,2,98.0,0.90
1019,101100,1354.6695376977932,2,79.0,0.90
1020,101500,1558.462768140867,2,83.0,0.90
1021,102500,1520.1124136699339,2,94.0,0.90
1022,102000,1366.4719588190435,2,104.0,0.90
1023,101300,1202.5739974657279,2,74.0,0.90
1024,101900,1183.5246084407677,2,71.0,0.90
1025,102600,1576.15442334777,2,80.0,0.90
1026,103000,1367.6245270670333,2,93.0,0.90
1027,103200,1297.7924600530662,2,77.0,0.90
1028,104000,1333.8263301594986,2,108.0,0.90
1029,105200,1366.3174878916604,2,86.0,0.90
1030,104200,1311.8170994838981,2,107.0,0.90
1031,105900,1450.2051056699809,2,78.0,0.90
1032,103400,1497.4099520834418,2,108.0,0.90
1033,104400,1257.9571407570695,2,97.0,0.90
1034,104300,1277.960416548625,2,122.0,0.90
1035,103800,1410.376991295467,2,117.0,0.90
1036,102900,1201.5357727954754,2,88.0,0.90
1037,102100,1292.0918026846616,2,87.0,0.90
1038,102300,1421.7201732685621,2,88.0,0.90
1039,108100,1425.1401686263257,2,77.0,0.90
1040,103500,1476.1514417422252,2,92.0,0.90
1041,104800,1253.7857562595805,2,101.0,0.90
1042,102700,1378.6659797212571,2,87.0,0.90
1043,104500,1283.3985179874342,2,106.0,0.90
1044,104100,1190.126571314429,2,102.0,0.90
1045,105600,1452.0469074184227,2,91.0,0.90
1046,103700,1264.7956564173821,2,112.0,0.90
1047,103900,1373.8875457543263,2,97.0,0.90
1048,109100,1469.51851042148,2,97.0,0.90
1049,104700,1384.8180314017002,2,91.0,0.90
1050,105100,1261.4024135669363,2,95.0,0.90
1051,106700,1299.0051297494904,2,74.0,0.90
1052,106200,1395.3838642308474,2,74.0,0.90
1053,105500,1342.4801750744982,2,98.0,0.90
1054,108600,1620.8562391040766,2,86.0,0.90
1055,104900,1370.07476639869,2,101.0,0.90
1056,103600,1431.8297280574307,2,97.0,0.90
1057,106000,1404.0166765859108,2,109.0,0.90
1058,105400,1359.9574449209217,2,91.0,0.90
1059,107000,1299.7397092428275,2,88.0,0.90
1060,105700,1508.0252554881488,2,77.0,0.90
1061,106300,1367.030871627847,2,88.0,0.90
1062,106100,1543.4143290131656,2,87.0,0.90
1063,83100,755.3395076049317,2,3.0,0.90
1064,98400,1351.103784632462,2,46.0,0.90
1065,98900,1384.083025661905,2,56.0,0.90
1066,100100,1278.260961582177,2,75.0,0.90
1067,98700,1213.9161080877893,2,63.0,0.90
1068,99900,1458.3563937184063,2,49.0,0.90
1069,101400,1243.7981127011797,2,95.0,0.90
1070,100500,1279.6340278194098,2,60.0,0.90
1071,99400,1129.2853931127001,2,52.0,0.90
1072,101000,1283.7824609502284,2,87.0,0.90
1073,101800,1208.859635621354,2,87.0,0.90
1074,102200,1238.8594014892321,2,89.0,0.90
1075,102800,1315.638351626192,2,76.0,0.90
1076,107300,1456.0863529741828,2,99.0,0.90
1077,105800,1456.5777091961052,2,82.0,0.90
1078,105300,1314.998350232457,2,78.0,0.90
1079,108200,1415.4331879921965,2,72.0,0.90
1080,106600,1453.62740517654,2,72.0,0.90
1081,106400,1494.241100072235,2,79.0,0.90
1082,106500,1465.451465817785,2,72.0,0.90
1083,105000,1231.6913485281057,2,113.0,0.90
1084,107100,1606.3158973907957,2,96.0,0.90
1085,108800,1399.5158302387117,2,85.0,0.90
1086,107800,1525.032619125728,2,81.0,0.90
1087,81300,2546.36885885695,2,2.0,0.90
1088,95500,1143.0923645332182,2,39.0,0.90
1089,98500,1303.9963472976335,2,50.0,0.90
1090,98800,1488.0057516421234,2,40.0,0.90
1091,97400,1279.445076550589,2,54.0,0.90
1092,107500,1424.4625939957343,2,89.0,0.90
1093,107600,1578.3568080799364,2,76.0,0.90
1094,106800,1382.2987679168791,2,76.0,0.90
1095,107200,1299.2304444660967,2,78.0,0.90
1096,107900,1404.6710810499374,2,90.0,0.90
1097,110000,1272.103126599819,2,59.0,0.90
1098,109700,1606.9944764207223,2,59.0,0.90
1099,107700,1221.2423669123682,2,80.0,0.90
1100,108000,1360.3433772335839,2,97.0,0.90
1101,108400,1339.2091632363351,2,102.0,0.90
1102,108300,1336.329384887504,2,71.0,0.90
1103,108500,1340.299385509881,2,90.0,0.90
1104,110100,1649.9501732930266,2,50.0,0.90
1105,110700,1408.1306185598398,2,46.0,0.90
1106,109600,1522.2312740823884,2,64.0,0.90
1107,110500,1423.0957060898938,2,57.0,0.90
1108,109900,1390.721612550218,2,65.0,0.90
1109,111800,1264.0308898194248,2,46.0,0.90
1110,109400,1208.9346543484853,2,66.0,0.90
1111,109800,1246.9103970147364,2,69.0,0.90
1112,109200,1466.1044416364105,2,81.0,0.90
1113,110800,1421.7936338187046,2,48.0,0.90
1114,108700,1378.9320167667681,2,74.0,0.90
1115,111000,1376.4354604678026,2,47.0,0.90
1116,111200,1509.03991384314,2,43.0,0.90
1117,109000,1365.4913947809227,2,60.0,0.90
1118,110200,1428.8767086587256,2,68.0,0.90
1119,111100,1394.8065008519832,2,51.0,0.90
1120,111300,1589.2017659157118,2,60.0,0.90
1121,110900,1154.3180389728839,2,49.0,0.90
1122,111400,1283.5366922604828,2,40.0,0.90
1123,113600,1654.4406914157848,2,31.0,0.90
1124,111500,1345.7248477607518,2,52.0,0.90
1125,110600,1427.1877252844763,2,61.0,0.90
1126,110400,1242.9095668746863,2,52.0,0.90
1127,110300,1466.2113928267868,2,41.0,0.90
1128,111600,1461.243253573835,2,38.0,0.90
1129,112300,1233.7364772538085,2,29.0,0.90
1130,95300,1174.9655248046408,2,34.0,0.90
1131,96000,1429.232352302782,2,47.0,0.90
1132,97200,1353.5081662482878,2,46.0,0.90
1133,107400,1320.1030606574643,2,81.0,0.90
1134,109300,1580.4136739828477,2,67.0,0.90
1135,108900,1412.2312969205484,2,88.0,0.90
1136,109500,1389.2417334679362,2,69.0,0.90
1137,112000,1413.5282606958378,2,35.0,0.90
1138,113400,1312.9431814416366,2,22.0,0.90
1139,113800,1562.4840891355275,2,29.0,0.90
1140,111700,1652.6841481100087,2,37.0,0.90
1141,112200,1404.1474659452415,2,29.0,0.90
1142,112100,1525.2048374684823,2,35.0,0.90
1143,85500,,2,1.0,0.90
1144,96700,1349.3424459794703,2,49.0,0.90
1145,106900,1469.7116192097594,2,87.0,0.90
